block_id,event_count,unique_templates,unique_components,total_ip_count,exception_event,verification_event,delete_event,allocate_event,trace_time_difference,prediction,anomaly_score,anomaly
blk_2713941272199175167,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_2731617036199392057,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_2731746367139956284,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_2735034460607366827,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_2736251498135196075,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_2737505352081488746,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_2740792916077430444,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_2749066163012162435,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_2756799797410851893,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_2771018387166611008,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_278357163850888,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_2819581679409796253,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_2824047463816148563,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_2833019093942278701,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_283922378823540530,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_2847401988110989655,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_2851869865185325732,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_285336326661214154,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_2866275036574950116,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_2869833078504290822,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_2879780987351022871,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_2904134648927436267,1,1,1,0,0,1,0,0,0,-1,-0.09982907586517553,ANOMALY
blk_2917692073041583988,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_2937758977269298350,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_2953550760670423417,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_2957756905007569214,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_2967299761311489673,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_2969087638814291714,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_2972699288862031202,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_2974262690755997396,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_2980964138205299397,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_2986720270598512615,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_300967862449910205,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3016571528120363023,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_3020717811556957482,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_3049351456771045311,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3050920587428079149,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3067558337579347170,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_3068335169639013019,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3070718541088657475,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_3073404534069578592,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3076992299328673559,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_3079488924320077240,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3083630442630693250,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3084588477220583373,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3087787567144441647,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_3088175971503531298,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_3107521534415119817,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3134656542322449478,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_313888672758374538,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_3141363517520802396,1,1,1,0,0,1,0,0,0,-1,-0.09982907586517553,ANOMALY
blk_3160319368100972992,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_3166960787499091856,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_3169060243663461885,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_3181161977343808286,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_3202507081359904616,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3206064173813164493,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3221204570666147236,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_3222673463853349950,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3224184805694764748,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3224393364314749254,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3231389654886008065,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_3235988328669699941,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_323887415551221572,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_3242229894054064344,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3243316191092266549,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3248835454898465560,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_325981833999429148,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3259872359515191972,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_3274968259628929519,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_3278280638950561822,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_3280859030919654043,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_3291173852929756766,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_3304535870056962597,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3312198496468502316,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_3318864983801406136,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_3322875843051058970,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_3332848207645320273,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_3336810835691486095,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_3338047823148530794,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_3358274959811806117,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_3376391218693716925,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_3378157549705391333,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_3386670145292909259,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3406384548372443486,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_342378162324355732,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_3428998332517532825,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_3433046099598424314,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_3441699978641526775,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_344934934043642744,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_345577139488306634,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_3463540868626173125,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3480684347183600958,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_34905976850091068,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_3492869167398569662,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_3506875694435075421,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3515154079719300106,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_352185875883785141,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_3539852484771802299,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_3542047035353248258,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_3550669278239526374,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_355286618997526877,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_356592557993755459,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_358331073189608564,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_3584162266158512993,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_3585424189730250601,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3585588704565901062,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_3586596428873150919,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3587508140051953248,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3598226258881465924,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_3598904881888399067,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_3637945019239882309,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_3652427357251545055,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_365496398062338141,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_3695169334833427187,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_3706543205492061794,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_3729730843466061623,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_3733339790842827121,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_3735517274901501821,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_3755116621101133849,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_3763728533434719668,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_3764801892187716497,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3764836840384130740,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_3776895047834644694,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_3777389444004341563,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3777399812922072863,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3777400576053320362,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3781645897486585075,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_3790492230047189408,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_3792448673967861371,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_3797494971676497497,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_3808164640986377400,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_3813891701916249413,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3846795603907041885,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_3848747149919646864,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_3849239820458663566,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3852281952649038166,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3858015337960682724,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_3862032846413436284,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_387577766066135394,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_3876184938151091897,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_38865049064139660,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_3894335463008345041,1,1,1,0,0,1,0,0,0,-1,-0.09982907586517553,ANOMALY
blk_3905759687686730625,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_3911263675181899748,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_391507259220628397,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_391813102554451063,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_3921292580505776296,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_3922791077126964673,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_392347292517057138,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_3924177422736829493,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3940282600163903101,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_3941798034503185737,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_3946183108430554053,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_3954386352306480748,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3958940914408609637,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_3960527526103274525,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3961831045048378097,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_3962600675982666210,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_3963698556744744747,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_3972778210951456006,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_397848436489409658,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_3979872751691718643,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_4007982883396598426,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_4029139044660806713,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_4029732570544915384,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4031738712701565209,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4048438071314937575,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_406835586147450451,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_4068667188725811395,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_4069436988023676023,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4081177399275502985,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_4098532420907418423,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_412956398445037066,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_413552235254424009,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_4149909442914612270,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_4154740411570608045,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4162832865986721185,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_4170936278386288557,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4178945095089206682,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_4182287230523664560,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4198733391373026104,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_4207359722112667226,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_4210124392039605712,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_4214952053910973364,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_4225726256421431188,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_4231049049582051919,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4233013542759682998,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_4234385041723406944,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4238127626194855481,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_423916008836295480,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_424255210146453297,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_424461424221613461,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_4263664068073345850,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_426381928692704514,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_427477290315080955,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_427714267500527780,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4284688617983009262,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_4292382298896622412,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_429279891070363457,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_4294115716822011564,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4307207852226914003,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4318179566727871532,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4330492872922862223,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_434034567989619521,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_4343207286455274569,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_4355450627202483068,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_4357276972386184626,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_4361294871479973840,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4365203784873840210,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_4367982328407767477,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_4385764838827095986,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4404895858852856851,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_4414644179961808738,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_4433676399725693167,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4438674026376140804,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_4443043493758564822,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_446513188203036714,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4471044334742081825,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_4473390551542202999,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_449049393237281194,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_4499140370762613763,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_4506604798892399878,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_4513772639980123655,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_4516306414837452219,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_4524198807982839635,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_4531288786306744275,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_4539833452749813987,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4553790855855864497,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4565822428702518889,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_4568377692254637284,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_4568434182693165548,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4575129504644372394,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_4577632468651859430,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4581070264530964999,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_4585055992495043771,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4588471931728384541,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4599950495841528213,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_4614530673206341566,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4628142183191390143,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4628975089896927394,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_4631777956354958682,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_4632283243694149854,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_4638603954320058978,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_4640277741339926850,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_4641147544753118391,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_465845235850106928,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_4658551441818960395,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_467589865104023338,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_469126362137371425,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_469871968689793326,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4713539908695785630,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_4713968111267226537,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_4738781172941319823,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_4741107979793372752,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_4742178675580222210,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_4755566011267050000,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4774383661473695119,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4774656339381154282,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_4777657900314457675,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4783621682384104986,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_4786794545180705888,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_4802366409699286298,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4812792845864526586,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_481857539063371482,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_4820650745157199554,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_4834069779372284635,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_4841101867353115844,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_4848669047361069041,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_4863571548336254624,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_4873550540813847659,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_48742413802609430,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4877808040461609832,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_4884219613602801814,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_4886940526690879848,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_4893049344332234616,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4934527196392001803,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_4939101994162863442,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_49420377461855719,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4959462704623252283,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_4963214289850966664,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_496376132244907301,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_4967370797322420259,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4967492069970766092,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_4984150784048864430,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_4984720043834039361,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4989329877491629543,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_4992622607400168655,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5017373558217225674,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_5018765878120211503,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_5018797996887008111,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_5062112794659861146,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5075966182561035053,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_5095897972833086609,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5100975846124291571,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_5106303344783117537,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_5114010683183383297,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5114572025256210948,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_5115892145206906855,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_5118390778403008591,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_512039711533506696,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5126469776250053435,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_5163387277374142808,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_5165786360127153975,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5174461779237739025,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
